orgs_score,article_name,abstract,jstor_url,year,journal_title,edited_filename
0,"Principal Concepts in Henry George's Theory of Natural Law: A Brief Commentary on ""The Science of Political Economy""","George sees the obstruction of the interaction between the active and passive factors of production, between the human and the natural, or anything that exacerbates the dualism between us and nature, as contrary to the functioning of political economy. His deliberations on the nature of action and desire lead to his formulation of the fundamental law of political economy. This essay elaborates on the guiding principles of that law, examines its basis in light of Ciceronian versus descriptive economics, considers its ramifications for socio-political institutions and economic reform, and addresses the question of social versus economic justice. The recognition of the power of economic rent in the distribution of income and wealth has once again made George's philosophy of economics a guide for reforms in public finance, the alleviation of poverty, and the long-term stewardship of the environment.",external-fulltext-any,2012,American Journal of Economics and Sociology,10.2307_41721424
0,Natural Law and the Roman Catholic Tradition: The Importance of Philosophical Realism,"The intellectual tradition of Roman Catholicism considers natural-law theory as providing the philosophical machinery for articulating concepts central to thinking about moral theory, legal theory, and the social order. The thrust of this essay is to explicate the positions rooted in the writings of Aquinas on natural-law theory, a theory with which a Georgist might find some stimulating similarities. Conditions necessary for natural-law moral and legal theory are considered through an analysis of the central metaphysical concepts together with their historical development and contemporary significance.",external-fulltext-any,2012,American Journal of Economics and Sociology,10.2307_41721425
0,Inequality as Relative Deprivation: A Sociological Approach to Inequality Measurement,"Although concerns for inequality are at the heart of the sociological tradition, few sociologists have taken a serious interest in the normative and methodological issues involved in the choice between different measures of inequality. It is argued in this article that the widely used but also widely criticized Gini index can be seen to incorporate a particularly sociological conception of inequality. The Gini index has features that are alien to mainstream welfare economics, but perfectly sensible if inequality is understood more sociologically as arising from a state of relative deprivation. However, the commitment to a relativistic conception of inequality leads to serious theoretical and practical complications. The implicit rationale of the Gini index assumes that it is applied to a 'reference population' -- where everybody compares themselves with everybody else. It is not obvious that the residents of a nation-state always constitute a reference population in this sense, and arguments can be found both for widening and narrowing the scope of the relevant population. Both aggregation and disaggregation from whatever is considered to be the 'appropriate' scope of the reference population is problematic and requires different methodological solutions.",https://www.jstor.org/stable/4195006,1991,Acta Sociologica,10.2307_4195006
0,Social Work Practice and Profession: The Utility of Black Feminist Thought,"Black feminist thought is introduced, defined and examined as a theoretical perspective and model for professional social work practice. Developed by and for Black women, its utility may serve to alter the methods used with similar marginalized client populations. The significance of historical socio-economic context, the intersections of oppression and culturally specific survival tactics are discussed as omitted themes in practice. Mutuality of the client -worker experience is encouraged through prioritizing client self-definition and direction of problem resolution. Professional social work is discussed for greater inclusion of marginalized perspectives.",https://www.jstor.org/stable/41955723,2000,"Race, Gender & Class",10.2307_41955723
0,"""SACCO"" and VANZETTI and the immigrant threat",None,https://www.jstor.org/stable/41960205,2011,Contexts,10.2307_41960205
0,Culture and Charisma: Outline of a Theory,"From the work of Weber onwards charisma has been primarily explained in terms of its relationship to underlying social structural and psychological environments. The paper redresses this imbalance and examines the cultural structures that operate as preconditions for the attribution of charisma to political and religious leaders. Drawing on Weberian, Durkheimian and semiotic theory the paper argues that charisma arises in conjunction with salvation narratives. The internal structure of these narratives requires binary oppositions contrasting good and evil. The model is exemplified with reference to case studies of Hitler, Churchill and Martin Luther King.",https://www.jstor.org/stable/4201192,1971,Acta Sociologica,10.2307_4201192
0,THE POLITICAL INCORPORATION OF THE WORKING CLASS,None,https://www.jstor.org/stable/42851575,1975,Sociology,10.2307_42851575
0,MISUNDERSTANDING THE NEW MIDDLE CLASS,None,https://www.jstor.org/stable/42852489,1982,Sociology,10.2307_42852489
0,SOCIAL MOVEMENTS AND SOCIAL THEORY,"The aim of this essay is to contrast alternative, yet related, theories of historical development: historical materialism, Parsonian modernization theory, Habermasian social evolution. These theoretical alternatives are discussed in connection with the criteria they provide for evaluating social conflict and in relation to contemporary social movements. In this connection, an alternative 'action' perspective is discussed. In addition, the role of intellectuals in formulating and periodizing historical development, and the claims they put forward regarding social movements, are related to the alternative theoretical positions outlined.",https://www.jstor.org/stable/42852678,1984,Sociology,10.2307_42852678
0,SOURCES OF DIVERSITY IN INTERNAL LABOUR MARKETS,"This paper sets out to examine the assumption made by radical economists that internal labour markets formed by large scale corporate employers provide a source of labour market dichotomization between 'core' and 'peripheral' employment. It criticizes the assumption that internal labour markets can be treated as a culturally neutral phenomenon emerging from the demands of technical rationality. Since, by definition, the boundaries of internal labour markets are institutionally defined, their forms and rationales display a cross-national diversity which indicates a difference in employer strategies and employee responses to the historical course of technological innovation. In particular it suggests that the struggle for task control over the mode of production represented in the creation of new occupations has, in the Anglo Saxon culture, been more likely to take place at the point of production, whereas in France it has been expressed in overtly class terms and in modern Germany in the bureaucratic control systems adopted by a corporate pluralistic state.",https://www.jstor.org/stable/42853192,1983,Sociology,10.2307_42853192
0,"CONCEPTUALISING RACISMS: SOCIAL THEORY, POLITICS AND RESEARCH","This paper explores the changing terms of debate about race and racism in contemporary social and political theory. It focuses attention on criticisms of what is often called the 'race relations problematic', and looks at some of the critical approaches that have emerged in the past decade. By looking at the questions addressed in the debates of the 1980s and the 1990s, it outlines some of the issues which researchers have to address in developing new research agendas. It suggests that we need to rethink key theoretical concepts in order to analyse the complex forms of racism that have emerged in contemporary societies.",https://www.jstor.org/stable/42855320,1994,Sociology,10.2307_42855320
0,SOCIAL SOLIDARITY AND SOCIAL EXCHANGE,"Hechter's (1987) theory of group solidarity points to the need for clarification of the meaning of social solidarity and the related concept of social exchange. In order to clarify these conceptual issues, a distinction between social exchange and instrumental exchange is developed. Social exchange is motivated by a desire to promote or maintain a positive attitude from other group members, while instrumental exchange is a means of obtaining behaviour from others which promotes the self-interest of the actor. Social solidarity, in contrast, is characterised by the motive of promoting group goals in their own right, provided the actor perceives positive attitudes from others towards himself. A related distinction is then made between instrumental exchange and co-ordination. This yields a fourfold typology which shows an interesting correspondence with Parsons's AGIL scheme and sheds light on Habermas's distinction between social integration and system integration.",https://www.jstor.org/stable/42855862,1997,Sociology,10.2307_42855862
0,Consumption Caught in the 'Cash Nexus',"During the last thirty years 'consumption' has become a major topic in the study of contemporary culture within anthropology, psychology and sociology. For many authors it has become central to understanding the nature of material culture in the modern world, but this paper argues that the concept is, in British writing at least, too concerned with its economic origins in the selling and buying of consumer goods or commodities. It is argued that to understand material culture as determined through the monetary exchange for things - the cash nexus - leads to an inadequate sociological understanding of the social relations with objects. The work of Jean Baudrillard is used both to critique the concept of consumption as it leads to a focus on advertising, choice, money and shopping and to point to a more sociologically adequate approach to material culture that explores objects in a system of models and series, 'atmosphere', functionality, biography, interaction and mediation.",https://www.jstor.org/stable/42856225,2000,Sociology,10.2307_42856225
0,The Relationship Between Gender Equality and Democracy: A Comparison of Arab Versus Non-Arab Muslim Societies,"Inglehart and Norris argue that the core clash between the Islamic world and the West is over issues concerning gender equality rather than democracy. However a comparison between Arab and non-Arab Muslim societies is essential before drawing this conclusion. Here, we compared nations from each society and found significant differences in attitudes toward gender equality, democratic governance and religious identities. We analyzed models predicting support for democracy including views toward gender equality in each set of countries. In non-Arab Muslim countries, there were higher levels of support for women's rights, and those who supported gender equality were significantly more likely to support democracy.The reverse was true in the Arab Muslim countries. We argue that for a complete and unbiased form of democracy to emerge in the Arab Middle East, a rule of law that would protect gender equality, minority rights and citizen inclusion would need to be instituted.",https://www.jstor.org/stable/42858291,2007,Sociology,10.2307_42858291
0,MEXICAN AMERICAN POLITICAL BEHAVIOR IN TEXAS,None,https://www.jstor.org/stable/42859061,1973,Social Science Quarterly,10.2307_42859061
0,SOURCES OF THE SHIFT TO POLITICAL INDEPENDENCE: SOME EVIDENCE FROM A COHORT ANALYSIS,None,https://www.jstor.org/stable/42860229,1972,Social Science Quarterly,10.2307_42860229
0,PROBLEMS OF KNOWLEDGE AND OBSOLESCENCE AMONG PROFESSIONALS: A CASE STUDY IN DENTISTRY,None,https://www.jstor.org/stable/42860284,1974,Social Science Quarterly,10.2307_42860284
0,WOMEN AND CRIME: 1960-1970,None,https://www.jstor.org/stable/42860418,1976,Social Science Quarterly,10.2307_42860418
0,"CLASS, STATUS, AND POWER STRUCTURES OF COMMUNITY ELITES: A COMPARATIVE CASE STUDY","This research compares the structure of class, status, and power relationships of elites in four suburbs of Chicago. The suburbs were selected to represent variations in relative socioeconomic status and variations in the ecological niche of communities within a metropolitan dominance hierarchy. Block model analysis of a sociometric survey of elites in each community showed that class, status, and power structures generally showed more systematic variation by ecological position than by socioeconomic composition, and that class structures were generally more dense and complex than the exclusive, restricted structures of status and the hierarchical and deferential structures of power.",https://www.jstor.org/stable/42861947,1985,Social Science Quarterly,10.2307_42861947
0,"THE ""LABOR ARISTOCRACY THESIS"" AND THE POLITICAL QUIESCENCE OF LABOR IN VENEZUELA AND MEXICO","The ""labor aristocracy thesis"" attributes the political quiescence of industrial workers in many Third World capitalist nations to their relative economic privilege. Presumably elite status in the work force generates satisfaction with the prevailing sociopolitical order which, in turn, leads to quiescent political behavior. This thesis fails to explain the political quiescence exhibited by a sample of Mexican and Venezuelan workers who were interviewed in 1979-80.",https://www.jstor.org/stable/42862081,1986,Social Science Quarterly,10.2307_42862081
0,CONFLICT IN NATURAL DISASTERS: A CODIFICATION OF CONSENSUS AND CONFLICT THEORIES,"This paper presents a codification of two different social science theories of conflict during the emergency period of natural disasters. Consensus theory proposes that conflict is absent due to the emergence of new norms in the disaster situation. Conflict theory, which to date exists only in fragmentary form in a handful of scattered writings, holds that natural disasters are inherently contentious. A major implication of conflict theory is that natural disasters are not politically neutral with respect to their consequences. Rather than mere ""acts of nature,"" disasters are directly influenced by preinterruption patterns of conflict and inequality. Despite the relative underdevelopment of a conflict theory of natural disasters, the use of its key causal hypotheses in future research is advocated.",https://www.jstor.org/stable/42862439,1988,Social Science Quarterly,10.2307_42862439
0,"The Political Economy of New Business Formation across the American States, 1970-1985","Objective. The issue of whether state-sponsored investment incentives stimulate the formation of new businesses has not been resolved for a lack of adequate measures of state policy activity and because researchers have failed to consider the effects of other, perhaps more important, features of states' political economies. The purpose of this research is to examine the politicaleconomic determinants of new business formation across the American states between 1970 and 1985. Methods. This research tests the effects of a new measurement model of states' economic development policies and other factors suggested by Gordon, Edwards, and Reich's framework of social structures of accumulation using pooled cross-sectional time series analysis techniques. Results. Results show that new business formation is related to several dimensions of states' political economies, including the organizational capacity of labor, social wage policies, fiscal capacities, and the political/electoral context of states. By contrast, state-sponsored economic development policies have minimal effects. Conclusions. Findings attest to the severe problems that states face in trying to replace businesses lost to deindustrialization. They likewise cast doubt on the conventional wisdom of ""state entrepreneurship.""",https://www.jstor.org/stable/42863429,1996,Social Science Quarterly,10.2307_42863429
0,Civil Society and Agricultural Sustainability,"Objective. We show how the civil society perspective can be used to understand the dynamics associated with agricultural sustainability. Methods. Using data from the 1987 and 1992 Censuses of Agriculture, we identify two groups of counties based on their changes in farm profitability, chemical resource use, and farm numbers.One group of counties shows increased profitability, decreased resource use, and stable or increasing farm numbers. The other group of counties falls on the opposite end of these dimensions. Residualized regression techniques and discriminant analysis are used. Results. Variables derived from civil society are related to agricultural sustainability, net of controls on farmer characteristics, farm location, and commodities. Over 85 percent of the counties in our study were correctly classified as sustainable or nonsustainable by using six civil society measures.Conclusions.Civil society posits that the pathway to agricultural sustainability is found in the size, scale, and organizational characteristics of farms and the social matrix in which these farms are embedded. Middle-size, family operations are more conducive to sustainable agricultural development than large-scale, corporate farms.Agricultural sustainability is more prevalent in areas with high levels of civic engagement.",https://www.jstor.org/stable/42863819,1998,Social Science Quarterly,10.2307_42863819
0,Immigration and Urban Violence: The Link between Immigrant Latinos and Types of Homicide,"Objective. Despite the perceived relationship between immigration and crime, scholars have advanced largely contradictory images of the effects of Latino immigration to urban areas. The goal of this paper is to establish the link between the size of urban Latino immigrant populations and the frequency of specific types of Latino homicide victimization rates. Methods. This research examines data from the 1980 Supplemental Homicide Reports (SHR) and the 1980 decennial census. While these data might not represent a contemporary situation, they are the only reliable source of information from government statistics. Results. Ordinary least squares regression analysis provides some support for economic deprivation and social disorganization interpretations of violence; however, the role of immigration varies by homicide type (e.g., felony and acquaintance killings) and is limited. Conclusions. These findings stress the need for addressing the link between immigration, urban conditions, and types of Latino homicide victimization.",https://www.jstor.org/stable/42864387,2000,Social Science Quarterly,10.2307_42864387
0,The Culture of Academic Disciplines and the Sociopolitical Attitudes of Students: A Test of Selection and Socialization Effects,"Objective. Using cross-sectional and panel data, this article estimates to what extent the association between students' choice of academic discipline and their sociopolitical attitudes is due to socialization and selection effects. Methods. This is done on the basis of seven incoming cohorts of students and one panel of students. Changes in the panel are controlled for contextual influences by comparing them to a control group. Results. Both selection and socialization effects are observed. The first are, however, much stronger than the second. Conclusions. Although the literature, and particularly the more popular literature, highlights socialization effects, these turn out to be very modest. Future research should address the questions of how and why students select academic disciplines in a way that establishes strong relations between those disciplines and their sociopolitical attitudes.",https://www.jstor.org/stable/42940596,2009,Social Science Quarterly,10.2307_42940596
0,Disproportionality and Disaster: Hurricane Katrina and the Mississippi River-Gulf Outlet,"Objectives. Although many observers have interpreted Hurricane Katrina's damage to New Orleans as a case of nature striking humans, we draw on the sociological concept of the growth machine to show that much of the damage resulted instead from what humans had done to nature—in the name but not the reality of ""economic development."" Methods. We triangulate findings from multiple qualitative techniques, including first-hand fieldwork, interviews, and analyses of historical records. We focus on a particularly telling illustration: the Mississippi River-Gulf Outlet, a transportation canal. Results. Although the canal was widely predicted to deliver prosperity, it mainly created environmental damage, destroying wetlands that had formerly protected New Orleans from hurricanes. Despite enthusiastic predictions about its economic importance—plus millions of dollars in ongoing federal investments—the ""outlet"" was used by only a dozen of the ships for which it was designed during the entire last year before Katrina hit. Conclusions. This was clearly not a case of an ""enduring conflict"" between the environment and the economy; it was a case where economic benefits to a tiny number of beneficiaries created profound costs to the environment, and to humans in turn. Claims about supposed ""economic benefits"" from environmentally harmful projects need to be examined more closely in other contexts, as well.",https://www.jstor.org/stable/42940601,2009,Social Science Quarterly,10.2307_42940601
0,Third-Party Candidates and the 2000 Presidential Election,"Objective. This article examines how third-party candidates influenced the 2000 presidential election. Methods. Two surveys provide information on a hypothetical election between only George Bush and Al Gore. The determinants of voting behavior in this election are then used to estimate how votes cast for third-party candidates would have been partitioned between Bush, Gore, and abstentions had the other candidates dropped out of the race. Results. The estimates suggest that the Ralph Nader votes would have gone primarily to Gore (giving him the win in Florida) while Bush would have received more of the Pat Buchanan votes. The results also show that Nader's presence in the race gave Gore an incentive to position himself farther to the left ideologically. Bush's ideological position was not affected by Buchanan's participation. Conclusion. The third-party candidates' participation was a critical factor in George Bush's Electoral College victory over Al Gore.",https://www.jstor.org/stable/42955889,2003,Social Science Quarterly,10.2307_42955889
0,The Differential Wage Impact of the Immigration Reform and Control Act on Latino Ethnic Subgroups,"Objective. This article tests whether employer sanctions for hiring undocumented workers, a provision of the 1986 Immigration Reform and Control Act (IRCA), adversely affected the hourly earnings of Latino workers. Methods. Using the Current Population Survey Outgoing Rotation Group Files from 1983-1990, a natural experiment framework is developed to assess the differential wage impact of employer sanctions on Latino ethnic subgroups. Results. Estimates of wage changes indicate that workers of Mexican descent saw a sizeable pre-post IRCA decline in their hourly earnings relative to Cuban or Puerto Rican workers. Moreover, this change in wages is not observed among non-Latino white workers. Controlling for the level of enforcement explains part of this decline immediately following the passage of IRCA, and enforcement efforts continue to be a significant factor several years later. Conclusions. The majority of evidence is consistent with the contention that employer sanctions adversely affected the earnings of Mexican workers.",https://www.jstor.org/stable/42956036,2005,Social Science Quarterly,10.2307_42956036
0,"Social Insurance Expansion and Political Regime Dynamics in Europe, 1880-1945","Objectives. This article analyzes the causal relationship between political regime dynamics and social insurance expansion. I theorize that the social insurance expansion is the result of the ruling elites' strategic decision about regime change to dispel revolutionary motives. The key testable implication is that social insurance expansion is more likely to happen under a democratic regime, which, in turn, is influenced by the threat of social revolution evinced by strike activities. Methods. Using historical data on social insurance coverage from 12 European countries from 1880 to 1945, I test the hypothesis employing a treatment-effects model that endogenizes democratization. Results. I find a positive association between social insurance expansion and democracy, controlling for other political mechanisms. Furthermore, I find that democratic transition is greatly influenced by the duration and intensity of strikes. Conclusion. This study suggests that social insurance expansion requires a link between a threat of revolution and democratization.",https://www.jstor.org/stable/42956306,2007,Social Science Quarterly,10.2307_42956306
0,Formation Stories and Causality in Sociology,"Sociologists have long been interested in understanding the emergence of new social kinds.We argue that sociologists' formation stories have been mischaracterized as noncausal, descriptive, or interpretive. Traditional ""forcing-cause"" accounts describe regularized relations between fixed entities with specific properties. The three dominant approaches to causality—variable causality, treatments and manipulations, and mechanisms—all refer to forcing causes. But formation stories do not fit the forcing-causes framework because accounts of formation violate the assumptions that ground forcing-cause accounts and instead emphasize eventfulness, assemblage, and self-representation. Yet these accounts are, we argue, fundamentally causal. In particular, formation stories provide the historical, empirical boundaries for the functioning of forcing-cause accounts. We catalog the breadth of formation stories in sociology and use examples from diverse literatures to highlight how thinking of formation stories as causal accounts can improve our understanding of the relationship of history and culture to causal analysis.",https://www.jstor.org/stable/43186678,2014,Sociological Theory,10.2307_43186678
0,On the Implications of Symbolic Interactionism for Applied Sociology,"In his classic retrospective on symbolic interactionism, Kuhn (1964) argued that the publication of the writings of George Herbert Mead constituted the end of an ""oral"" tradition in SI. He further suggested that SI had at that point entered into an ""age of inquiry."" We believe that two additional stages in the development of SI are now discernible: an ""age of criticism"" and an ""age of application."" It is the purpose of this paper to document the internal and external criticisms of SI which characterized the ""age of criticism"" and to challenge the practitioners of the theory to enter into the fourth, and perhaps most promising, era in the development of SI, the ""age of application.""",https://www.jstor.org/stable/43482515,1986,Journal of Applied Sociology,10.2307_43482515
0,THE SOCIOLOGY OF SUCCESS: FACT OR FANTASY,None,https://www.jstor.org/stable/43482524,1988,Journal of Applied Sociology,10.2307_43482524
0,Climate Change Vulnerability and Adaptation in Metro Manila: Challenging Governance and Human Security Needs of Urban Poor Communities,"Climate change and flooding in Asian cities pose great challenges to the environmental and human security of the population and their governance systems. This paper examines the intersections of ecological-environmental and social vulnerability and the adaptive responses of urban poor communities and commercial-industrial establishments in Metro Manila to floods and other climate change-related effects, such as storm surges and sea-level rise (SLR). These weaken the communities' ecological-environmental systems, threaten the well-being and security of the people and strain the resources of city governments. Disaggregating the ecological-environment vulnerabilities of a city/community according to specific places/spaces (or place-based vulnerabilities) that lead also to variable patterns among different groups (e.g., gender, income group, sector) of adaptive responses to flooding. Drawing a systematic sample of urban poor households and industrial-commercial establishments along the Pasig-Marikina River Basin of Metro Manila, this study utilised household surveys, key informant interviews, focus group discussions (FGD) and secondary data sources, in analysing the sources of their vulnerability and adaptive responses. Existing studies generally focus on the vulnerability and adaptation of urban-rural populations and do not highlight the interaction of place-based vulnerabilities with sector-specific vulnerabilities that reconfigure flood impacts and responses among the urban poor communities and commercial-industrial establishments during and after floods. In particular, poor and female-headed households residing in highly degraded environments or places/spaces within and across urban poor communities suffered higher damages and losses compared to better-off households and establishments. The interaction of these drivers of vulnerability further heightens and compromises the environmental and human security needs of poor people, their communities and those in the private sector that local/national government agencies need to respond.",https://www.jstor.org/stable/43495780,2014,Asian Journal of Social Science,10.2307_43495780
0,"Being Special, Becoming Indigenous: Dilemmas of Special Adat Rights in Indonesia","From 1998 onwards Indonesias reform era (reformasi) has captured the imagination of growing numbers of observers, experts and scholars. Policies of decentralisation and enhanced public participation projects have reawakened old debates surrounding indigenous rights, power and status. This article examines the dilemma of special rights, particularly those related to the political revival of customs and traditions (adat istiadat). Calls for exigent recognition and redistributive rights for particular groups and 'unique' village communities frequently take the form of indirect regulatory negotiations and direct struggles for land. Case studies from Sulawesi are therefore used to examine heavily contested processes of decentralisation and local autonomy, which in many respects enable the revival of local adat. Distinctions are made between static and fluid views of adat, between being special by virtue of birthright on the one hand, and becoming indigenous by way of deliberate political intervention and mobilisation on the other.",https://www.jstor.org/stable/43497847,2011,Asian Journal of Social Science,10.2307_43497847
0,NEW REGRESSION MODELS WITH EGOCENTRIC SOCIAL NETWORK DATA: AN ANALYSIS OF POLITICAL PARTY PREFERENCE IN JAPAN,"This paper introduces some regression models for a categorical dependent variable with data from egocentric social networks as covar iates to analyze the determinants of the outcome for the subject and the determinants of the extent of agreement in the outcome between the subject and the people socially connected to the subject. The merits of the models introduced in this paper are their wide applicability to surveys that collect data on egocentric social networks and their ability to identify the determinants of agreement between subjects' and their friends' attitudinal or behavioral outcomes, controlling for the tendency to agree because of homophily in the choice of friends. An illustrative application from the Japanese General Social Survey data shows that several substantively distinct characteristics of egocentric networks affect subjects' political party preferences and the extent of agreement between the political party preferences of subjects and their significant others.",https://www.jstor.org/stable/43551660,2013,Sociological Methodology,10.2307_43551660
0,The Effects of Race and Gender of Group Leader on the Responses of African-American Children in a Group Setting,"Practitioners working with groups have been interested in the effects of race and gender on group outcomes since the 1980s. This study focuses on the responses of African-American children to the race and gender of group leaders in a small group setting. Seventy-seven groups which were led by African-American and white men and women were observed over a two-year period. Group behavior was scored for positive reactions, negative reactions, and disruptive behavior. Major findings were: groups that had a higher proportion of girls responded more positively; larger groups tended to display more disruptive behavior; older children displayed more negative responses; men elicited more positive reactions and women elicited more negative reactions; and white men and African-American women elicited the most disruptive behavior. The results are discussed in terms of their implications for sociological practice.",https://www.jstor.org/stable/43595570,1996,Journal of Applied Sociology,10.2307_43595570
0,Monotheistic Theodicy as Imaginary Face-Work,"In this article, I outline the cognitive process involved in accomplishing monotheistic theodicy, or the act of reconciling the belief in an omnipotent and morally perfect God with personal experiences of suffering. Based on in-depth interviews with intimate partner violence victims, I argue that believers accomplish monotheistic theodicy by performing imaginary face-work—or protective face-work on the behalf of significant imagined others—that saves God's face as a morally perfect being. Believers perform this imaginary face-work by constructing accounts that portray God as morally innocent of their suffering. These accounts fall into three main types: (1) fidelity to a higher principle, (2) ultimate benefit, and (3) shifting blame. These accounts serve as new cognitions that resolve the cognitive dissonance and concomitant negative emotions believers experience because of their suffering. Overall, the findings and analysis contribute to sociological theory by further extending the concepts of face and face-work to imagined others.",https://www.jstor.org/stable/43654150,2014,Sociological Forum,10.2307_43654150
0,The Emergence of Penal Extremism in California: A Dynamic View of Institutional Structures and Political Processes,"This article examines legal and political developments in California in the 1970s and early 1980s that led to extreme changes in the state's use of imprisonment. It uses historical research methods to illustrate how institutional and political processes interacted in dynamic ways that continuously unsettled and reshaped the crime policy field. It examines crime policy developments before and after the passage of the state's determinate sentencing law to highlight the law's long-term political implications and to illustrate how it benefited interest groups pushing for harsher punishment. It emphasizes the role executives played in shaping these changes, and how the law's significance was as much political as legal because it transformed the institutional logics that structured criminal lawmaking. These changes, long sought by the law enforcement lobby, facilitated crime's politicization and ushered in a new era of frenetic and punitive changes in criminal law and punishment. This new context benefited politicians who supported extreme responses to crime and exposed the crime policy process to heightened degrees of popular scrutiny. The result was a political obsession with crime that eschewed moderation and prioritized prison expansion above all else.",https://www.jstor.org/stable/43670397,2014,Law & Society Review,10.2307_43670397
0,AN ACADEMIC MODEL FOR COMMUNITY-BASED RESEARCH,"Driven by the dual goals of training students to apply their research skills in a community setting and providing much needed research to local community and governmental agencies, three social science professors created a center to conduct community research. This address details the steps used to build clientele in the community and discusses how to integrate applied research with academic expectations. Three major issues are addressed. The first consists of building relationships with community entities to acquire the necessary opportunities for research and, in so doing, for funding the program. The second involves educating faculty colleagues and university administrators to provide institutional support for community research. The third concerns developing applied courses with minimal faculty that meet the academic demands of a university, while protecting the privacy needs and meeting the time constraints of community clients. Several outcomes attest to the success of this endeavor. These include an integrated undergraduate/graduate program in applied research; city agencies that make data-based decisions and contact the Center for program evaluations, population projections, needs assessments and data collection; and, shared respect and stronger relationships between the university and community.",https://www.jstor.org/stable/43735900,2005,Sociological Practice,10.2307_43735900
0,What Sociologists Do and Where They Do It—The NSF Survey on Sociologists's Work Activities and Workplaces,"We present data from the National Science Foundation Survey of Doctoral Recipients that challenges the image of sociology as a classroom-based group of professionals. Our data reveal that only 45.8% of Ph.D. sociologists teach sociology. The anachronistic and false image of sociology, we argue, is profoundly consequential to the way sociologists interact with each other and with the larger society. As a discipline we tend to ignore or dismiss the doing of sociology in favor of the teaching of sociology or of theoretically focused research. We also present data on principal tasks and job classifications for those in academic and nonacademic settings.",https://www.jstor.org/stable/43735950,1999,Sociological Practice,10.2307_43735950
0,Longitudinal Associations among Discordant Sexual Orientation Dimensions and Hazardous Drinking in a Cohort of Sexual Minority Women,"We examined differences between sexual minority women's (SMW's) sexual identity and sexual behavior or sexual attraction as potential contributors to hazardous drinking across a 10-year period. Data are from a longitudinal study examining drinking and drinking-related problems in a diverse, community-based sample of self-identified SMW (Wave 1: n = 447; Wave 2: n = 384; Wave 3: n = 354). Longitudinal cross-lagged models showed that SMW who report higher levels of identity-behavior or identity-attraction discordance may be at greater risk of concurrent and subsequent hazardous drinking. Results of multigroup models suggest that sexual orientation discordance is a more potent risk factor for risky drinking outcomes among SMW in older adulthood than in younger adulthood. Findings support that discordance between sexual orientation dimensions may contribute to hazardous drinking among SMW and provide evidence that cognitive-behavioral consistency is important for individuals expressing diverse and fluid sexual identities, attraction, and behavior.",https://www.jstor.org/stable/44001135,2015,Journal of Health and Social Behavior,10.2307_44001135
0,Understanding the Selection Bias: Social Network Processes and the Effect of Prejudice on the Avoidance of Outgroup Friends,"Research has found that prejudiced people avoid friendships with members of ethnic outgroups. Results of this study suggest that this effect is mediated by a social network process. Longitudinal network analysis of a three-wave panel study of 12- to 13-year-olds (N = 453) found that more prejudiced majority group members formed fewer intergroup friendships than less prejudiced majority group members. This was caused indirectly by the preference to become friends of one's friends' friends (triadic closure). More prejudiced majority members did not have a preference for actively avoiding minority group members. Rather, they had the tendency to avoid friends who already had minority group friends and thus could not be introduced to potential minority group friends. Instead they became friends with the majority group friends of their friends. This research shows how a social networks perspective can further our understanding of the processes underlying intergroup contact.",https://www.jstor.org/stable/44076822,2015,Social Psychology Quarterly,10.2307_44076822
0,Religious Dimensions of Political Conflict and Violence,"This paper seeks to develop a nuanced and qualified account of the distinctive ways in which religion can inform political conflict and violence. It seeks to transcend the opposition between particularizing stances, which see religiously informed political conflicts as sui generis and uniquely intractable, and generalizing stances, which assimilate religiously informed political conflicts to other forms of political conflict. The paper specifies the distinctively religious stakes of certain political conflicts, informed by distinctively religious understandings of right order, as well as the distinctiveness of religion as a rich matrix of interlocking modalities and mechanisms that—in certain contexts—can contribute to political conflict and violence even when the stakes are not distinctively religious. At the same time, the paper shows that many putatively religious conflicts are fundamentally similar to other conflicts over political power, economic resources, symbolic recognition, or cultural reproduction.",https://www.jstor.org/stable/44114430,2015,Sociological Theory,10.2307_44114430
0,The Ayta woman in servitude: An Agent of Socioeconomic Transformation in the Resettlement,None,https://www.jstor.org/stable/44243065,2001,Philippine Sociological Review,10.2307_44243065
0,"Neighborhood Foreclosures, Racial/Ethnic Transitions, and Residential Segregation","In this article, we use data on virtually all foreclosure events between 2005 and 2009 to calculate neighborhood foreclosure rates for nearly all block groups in the United States to assess the impact of housing foreclosures on neighborhood racial/ethnic change and on broader patterns of racial residential segregation. We find that the foreclosure crisis was patterned strongly along racial lines: black, Latino, and racially integrated neighborhoods had exceptionally high foreclosure rates. Multilevel models of racial/ethnic change reveal that foreclosure concentrations were linked to declining shares of whites and expanding shares of black and Latino residents. Results further suggest that these compositional shifts were driven by both white population loss and minority growth, especially from racially mixed settings with high foreclosure rates. To explore the impact of these racially selective migration streams on patterns of residential segregation, we simulate racial segregation assuming that foreclosure rates remained at their 2005 levels throughout the crisis period. Our simulations suggest that the foreclosure crisis increased racial segregation between blacks and whites by 1.1 dissimilarity points, and between Latinos and whites by 2.2 dissimilarity points.",https://www.jstor.org/stable/44289578,2015,American Sociological Review,10.2307_44289578
0,The Progress of Social Engineering in the Late Middle Ages (12th to 14th centuries),None,https://www.jstor.org/stable/44808570,1971,The Polish Sociological Bulletin,10.2307_44808570
0,Homo moralis,None,https://www.jstor.org/stable/44815666,1977,The Polish Sociological Bulletin,10.2307_44815666
