cultural_score,relational_score,demographic_score,article_name,abstract,jstor_url,year,journal_title,edited_filename,culture_word2vec_cosine,culture_ngram_count.1,cultural_author_count,relational_word2vec_cosine,relational_ngram_count.1,relational_author_count,demographic_word2vec_cosine,demographic_ngram_count.1,demographic_author_count
1,1,0,"Engendering the Worlds of Labor: Women Workers, Labor Markets, and Production Politics in the South China Economic Miracle","I conducted a comparative ethnographic study of two gendered regimes of production in two factories in the south China manufacturing region. Owned by the same enterprise, managed by the same team of managers, producing the same products, and using the same technical labor processes, the two factories developed distinctive patterns of shop-floor politics, termed ""localistic despotism"" and ""familial hegemony."" To explain these patterns, I argue that the social organization of local labor markets produces diverse conditions of workers' dependence. The different dependencies determine management's strategies of control, workers' collective practices, and their mutual constructions of workers' gender. This case study leads to critiques and reconstruction of the theory of production politics and the feminist literature on women workers in global factories.",https://www.jstor.org/stable/2096420,1992,American Sociological Review,10.2307_2096420,0.7357259393,20,0,0.7044742703,68,0,0.6272642612,7,0
0,0,0,Epilogue: Europe as a New Nation or a Community of Nations?,None,https://www.jstor.org/stable/20628418,1994,International Journal of Sociology,10.2307_20628418,0.7262073755,43,0,0.6402923465,48,0,0.5933768153,19,0
0.5,0,0,Establishing A Consulting/Research Firm: The Nitty Gritty,"This article identifies the critical elements that are involved in developing a consulting and research organization. In developing such a firm, there are certain minimum requirements that obviously must be met from the outset: for instance, the acquisition of an office as well as certain types of hardware and office equipment is a necessity. In addition, developing such an organization means hiring professional and administrative staff who will support the work. A second aspect which is of critical importance -- and also a pre-requisite to obtaining work -- is establishing credibility. This assures prospective clients that the service which the organization provides is of the highest professional quality. Learning how to deal with clients, however, is a key to obtaining work — the third element of critical importance. Indeed, when writing proposals in response to RFP's issued by government agencies, there are specific guidelines that, if followed, may increase the chances of getting a particular job -- whether this job is at the federal, state, or local level. Finally, the success of the organization will ultimately depend on the marketing strategy that is used to promote the organization. In the following pages the importance of all of these topics -- the minimum requirements, establishing credibility/dealing with clients, obtaining work, and marketing -- are discussed.",https://www.jstor.org/stable/43481264,1984,Journal of Applied Sociology,10.2307_43481264,0.695977211,11,0,0.6876397729,4,0,0.6203235984,3,0
0,0,0,Ethnography and global processes,None,https://www.jstor.org/stable/24047754,2001,Ethnography,10.2307_24047754,0.7359998226,11,0,0.672542274,22,0,0.6260321736,7,0
0.5,0,0,Examining the Administration of Work Sanctions on the Frontlines of the Welfare System,"Objectives. Financial penalties, or sanctions, are a core mechanism for enforcing the work requirements of the Temporary Assistance for Needy Families program and helping clients achieve self-sufficiency. This study's objective is to examine whether sanctions are being administered consistent with policy goals of encouraging work. Methods. This study uses administrative fair hearing decisions, which are the product of an adversarial-style procedure triggered when a client appeals an adverse decision by the agency, including work sanctions. Qualitative content analysis is used to analyze the decisions. Results. The study found that despite organizational reforms, local offices had created the welfare-to-work version of an eligibility-compliance culture, where sanctions were based primarily on attendance records and became a paper-processing function. Transactions between clients and workers were often routinized and mechanical, resulting in improper and arbitrary sanctions that were reversed by the hearing officers nearly 50 percent of the time. Conclusion. This study underscores the importance of scrutinizing and correcting agency errors that may undercut clients' engagement in work activities.",https://www.jstor.org/stable/42956142,2006,Social Science Quarterly,10.2307_42956142,0.7430848479,5,0,0.6908687353,25,0,0.6074910164,3,0
,0,0,,,,,,,,,,,,,,,
1,0,0.5,"""A Behavioral Theory of the Firm"": 40 Years and Counting: Introduction and Impact","In this introductory piece, we take stock of the impact of Cyert and March's ""A Behavioral Theory of the Firm,"" describe current research trends in the behavioral tradition, and introduce the special issue's papers. ""A Behavioral Theory of the Firm"" is one of the most influential management books of all time. In the book, Cyert and March developed theoretical building blocks that became the foundations for current research in organizational studies in management, economics, political science, and sociology. Cyert and March also made theoretical propositions that are investigated and extended in current work on organizational learning theory and evolutionary economics.",https://www.jstor.org/stable/25146105,2007,Organization Science,10.2307_25146105,0.7079769969,41,4,0.6944295764,37,0,0.6812949777,74,2
0,0,0,"A Behavior Based View of OR/MS Implementation Management: Functions, Relations, Style and Target","A behavior-anchored approach is used to present an exploratory, descriptive model of the OR/MS manager's implementation role in terms of three major components (Functions, Relations, and Target) which are complemented by various dimensions of management style. The model helps shed new light on the manager's behavioral and style repertoire. The discussion recognizes that the factors identified are differentially emphasized by the effective OR/MS manager depending upon the situation the finds himself in. This contingency aspect of the models is related to the concept or organizational validity, along with a suggested approach to obtain a quantitative measure of behavior congruence.",https://www.jstor.org/stable/40227449,1979,Management International Review,10.2307_40227449,0.7058331966,3,0,0.7043228149,19,0,0.6146393418,4,0
0,1,0,A CONCEPTUAL FRAMEWORK OF SOCIAL ENTREPRENEURSHIP AND SOCIAL INNOVATION CLUSTER: A PRELIMINARY STUDY,"This study proposes a conceptual framework for understanding Social Entrepreneurship and Social Innovation Cluster. First, it presents a structural analysis of the emerging processes of social entrepreneurship in Japan, and then shows how social enterprises establish organizational strategies and promote social innovation. In analyzing the emergence of social entrepreneurship, we have reviewed its relationship with the community, government, civil society organizations and businesses by incorporating Network Theory and Cluster Theory. We have not focused on individual characteristics, but on the relationship between social entrepreneurship and the stakeholders in the community. Social innovation can be developed and promoted by understanding and supporting the customers, the community and the other stakeholders. Social businesses can be built and can flourish in the marketplace only by obtaining support from the people in the community. This research presents a conceptual framework. Empirical study is underdeveloped here yet, we have begun to investigate the emerging process of social innovation clusters in the San Francisco Bay area in the USA. (For further details, refer to; Tanimoto and Doi (2007).",https://www.jstor.org/stable/43295012,2008,Hitotsubashi Journal of Commerce and Management,10.2307_43295012,0.724321723,36,0,0.7270048261,14,0,0.6607295871,1,0
0,0,0,A Constrained Capital Budgeting Problem with Applications to Repair Kit Selection,"We consider a capital budgeting problem in which each potential project requires the performance of a known set of activities. In general, these sets of activities are not mutually exclusive. However, when a particular activity is common to the requirements of multiple projects, a single performance of the activity simultaneously satisfies the requirements of the multiple projects. Associated with the performance of each activity are two quantities: a known fixed cost and a consumption of a known amount of a scarce resource. Because the sets of activities required by the projects are not mutually exclusive, we cannot apportion an activity's fixed cost or resource consumption to a single project. In this paper, we formulate this capital budgeting problem (and a slight variant) as a maximal network flow problem with a side constraint, and we report computational experience using Lagrangian relaxation to find an optimal solution. We also discuss an application to the selection of parts and tools to include in a field repair kit used to fix a variety of types of breakdowns.",https://www.jstor.org/stable/2632264,1979,Management Science,10.2307_2632264,0.5014923811,0,0,0.5934249163,26,0,0.5378980637,11,0
1,0,0,A Cultural Development Strategy for Sustainability: A Case Study of Traidcraft plc,"This paper builds a set of cultural principles on which a firm needs to act if it wishes to move towards sustainability, defined in its most holistic, long-term, environmental, social and financial systemic sense. It explores grounded theory case study research findings from Traidcraft plc, a ‘values-based’ firm and a leading innovator within the social sustainability field. In light of Traidcraft's top-management commitment to move towards sustainability, this paper explores how Traidcraft is increasing its employee commitment to the company and its sustainability goals. Moreover, the effectiveness of Traidcraft's cultural development strategies over time is explored. Based on employee recommendations and developments over the past few years, the paper conceptualises an emergent strategy for Traidcraft. The paper's findings argue against using the ‘unitarist’ cultural, top-down approach, which represents the most popular strategy of the 1980s culture writers. Similarly, the findings also argue against the ‘pluralist’ cultural, bottom-up approach. Moreover, the findings argue that a business should adopt a contextually appropriate combination of both unitarist and pluralist principles. For Traidcraft's emergent strategy, a bias towards pluralism is proposed in order to take account of its enduring pluralist culture.",https://www.jstor.org/stable/greemanainte.31.71,1991,Greener Management International,10.2307_greemanainte.31.71,0.7116311193,61,0,0.6757228374,16,0,0.6230894327,4,0
1,0,0,A Hummelian View of the Gore Report: Toward a Post-Progressive Public Administration?,"Were the Gore report written for the academic public administration literature, where would it be situated? The report is interpreted against the key premises of various schools of thought in public administration. The frequent use of market metaphors strongly suggests a public choice orientation, but also implicit in the report is a neo-Weberian critique of rationalistic control that is reminiscent of Ralph Hummel's inquiries, especially as found in ""The Bureaucratic Experience.""",https://www.jstor.org/stable/3380695,1990,Public Productivity & Management Review,10.2307_3380695,0.7625781298,11,0,0.6738687158,21,0,0.6276347041,6,0
0,0,0,"A Model of Organizational Integration, Implementation Effort, and Performance","The notion of integration is central to the understanding of organizations in general as well as of contemporary phenomena such as e-commerce, virtual organizations, virtual teams, and enterprise resource planning (ERP) implementation. Yet, the concept of integration is ill-defined in the literature, and the impact of achieving high levels of integration is not well understood. The present paper addresses these issues. Drawing on the literature of several fields, this paper proposes the concept of organizational integration (OI), which is defined as the extent to which distinct and interdependent organizational components constitute a unified whole. Six types of OI are identified: two intraorganizational OI (internal-operational, internal-functional) and four interorganizational OI (external-operational-forward, external-operational-backward, external-operational-lateral, and external-functional). This paper then presents a model and develops 14 propositions to predict (1) the effort needed to implement different types of OI, (2) the impact different types of OI will have on organizational performance, and (3) how six factors (interdependence, barriers to OI, mechanisms for achieving OI, environmental turbulence, complexity reduction mechanisms, and organizational configurations) influence the relationship between OI types, implementation effort, and organizational performance. The OI framework and model are then used to develop 14 propositions for ERP implementation research and to explain the findings of recent research on integration.",https://www.jstor.org/stable/25145958,2005,Organization Science,10.2307_25145958,0.7187866569,27,0,0.7893804908,119,0,0.6822921038,7,0
0,0,0,A Transformational Model of Legal-Claiming,"We propose a model of legal-claiming based on the ""transformational"" approach to disputes detailed by Felstiner et al. (1980-1981). Our model suggests disputes evolve, with a number of areas of organizational behavior providing explanations for individual disputant actions at specific points in time, including self-categorization theory, attribution theory, social accounts, organizational justice, conflict escalation, and social information processing. We also develop multiple propositions relating to legal-claiming that were inductively derived from in-depth interviews with 38 employees who filed employment-discrimination claims with the federal Equal Employment Opportunity Commission. Propositions focus on various stages of the dispute, including ""naming,"" ""blaming,"" ""claiming,"" and ""disputing."" Important theoretical and practical implications and limitations of the transformational model proposed are discussed.",https://www.jstor.org/stable/40604462,2004,Journal of Managerial Issues,10.2307_40604462,0.7029116154,5,0,0.6383164525,16,0,0.6098519564,1,0
0,0,0,A framework for management development through market-oriented learning,None,https://www.jstor.org/stable/23280595,2002,Journal of East European Management Studies,10.2307_23280595,0.7048940659,5,0,0.7046927214,5,0,0.6392777562,5,0
0,0,0,Affiliation or Situation: What Drives Strategic Decisionmaking in Crisis Response?,"Inter-organizational teams are an increasingly common organizational form for responding to crisis situations. The effectiveness of these forms is dependent on the composition and experience of the team, their interpretation of the situation at hand, and their ability to formulate a timely response. However, competing demands from the team member's organizational affiliation and the specific needs of the crisis both influence response decision-making priorities and choices. Despite the timely importance of effective strategic decision making for crisis response, this area of research remains underexplored in the management literature. To examine how some of the extant literature on strategic decision making may improve crisis response effectiveness, this study examines the behavior of government officials responding to a simulated terrorism event. Consistent with an uncertainty avoidance hypothesis, our results suggest that organizational affiliation drives responses, but that these effects decrease over time. We discuss implications, limitations, and contributions of our findings for future research on and the practice of strategic decision making in these contexts.",https://www.jstor.org/stable/40604644,2009,Journal of Managerial Issues,10.2307_40604644,0.7082843184,4,0,0.7295978069,32,0,0.664437592,11,0
0,1,0.5,"Altruism, Agency, and the Competitiveness of Family Firms","The core belief among agency theorists is that when a firm is both owned and managed by family members, its governance structure is efficient. We argue that this belief over-simplifies the complexity of exchanges that occur among the family firm's decision agents, and does not conform to reality. We develop an alternative agency view of family firm governance that accounts for agency problems that are understated in extant agency models. These problems are rooted in the firm's ownership structure, as well as the altruistic relationships that exist between the firm's decision agents. We conclude with four propositions that address the competitive implications of this alternative view.",https://www.jstor.org/stable/4150432,2000,Managerial and Decision Economics,10.2307_4150432,0.7081582546,5,0,0.7675426602,87,0,0.666460216,19,0
1,1,0,"An Institutional Perspective on the Rise, Social Transformation, and Fall of a University Budget Category","This study adopted an institutional perspective to examine how, by whom, and for what purposes societal expectations of acceptable budgetary practices are articulated, enforced, and modified during a period of organizational decline. Data for the study were gathered on a large university system's budgeting process both through extensive archival documents that included working papers, internal memoranda, newspaper coverage, and formal budget submissions and through in-depth interviews with key budgetary actors. The paper shows how specific individuals in both the organization and the larger social context actively invent and then articulate institutionalized expectations regarding organizational policies and procedures. These expectations are quite specific, procedural, and enforceable. This study also shows that the process of institutionalization appears to be infused with power and self-interest both within the organization and in extraorganizational relations, with extraorganizational relations appearing to play a dominant role in periods of organizational decline.",https://www.jstor.org/stable/2392644,1983,Administrative Science Quarterly,10.2307_2392644,0.8490315676,80,15,0.7369193435,80,1,0.6828558445,11,0
0,0,0,Appropriate Pharmaceutical Policies in Developing Countries,"There are several peculiar features of the pharmaceutical industry which invite government intervention in developed as well as developing countries. In poor countries in particular, the pressure to economise on drug purchases leads to policies to bypass the system of innovation and marketing which has grown in the rich countries: thus, the large drug multinationals are subjected to a large battery of controls. The main factors which lead poor countries to permit MNCs are their superior operational efficiency and their transfer of technology. A more liberal set of policies is advocated to promote growth and innovation.",https://www.jstor.org/stable/2487028,1982,Managerial and Decision Economics,10.2307_2487028,0.7135626078,39,0,0.7205814123,16,0,0.6509609818,6,0
0,0,0,"Attitudes, Performance, and Institutions: Spanish Citizens and Public Administration","This article presents the two perspectives that have analyzed citizens' attitudes toward public administration: a macro-perspective on democratic governance versus studies on micro-performance. The article aims to compensate for some of the analytic problems existing in each perspective related to public administration. An approach is proposed that assumes the complex nature of public administration and tries to overcome the shortcomings of the democratic governance school, which focuses solely on variations in the attitudes of the subjects and not so much on their object (administrative institutions and outputs). It also seeks to avoid some of the methodological pitfalls in studies focusing too narrowly on the performance of particular public organizations. Using the case of Spain to apply the concepts of process and structure congruence, the article shows how citizens' attitudes toward public administration are primarily influenced by political culture, specific public activities, and institutional design.",https://www.jstor.org/stable/3381309,2003,Public Performance & Management Review,10.2307_3381309,0.7377896309,20,0,0.6827483773,5,0,0.6161238551,8,0
0,0,0,Between Employment Relationships and Market Relationships: Dilemmas for HR Management,"The deployment of labour is regulated by rules laid down in labour laws, collective labour agreements and internal company rulebooks. The subject of this article is how changes in the nature of the company and in the nature of the employment relationship affect the type of rules regulating the utilization of labour. Starting point of our analysis is that in both the company and the employment relation, market pressures are increasing. For the company this implies that the borderline between the organisation and its environment is becoming fluid and for the employment relation it implies that elements of market relations are on the increase. In the classic company the model of wage labour under a standard labour contract still dominates, while in the modern network/virtual company contracts for services is becoming a dominant way of utilization of labour. Between these two models many hybrid employment relations are developing, combining elements of both. The hybridisation of the employment relation poses several problems for HRM policy. In this article three new instruments for the management of hybrid employment relations are assessed: • competency based appraisal systems; • intensification of the dialogue between employee and supervisor; • individual choice benefits systems. • competency based appraisal systems; • intensification of the dialogue between employee and supervisor; • individual choice benefits systems.",https://www.jstor.org/stable/41783480,2004,Management Revue,10.2307_41783480,0.7271629572,11,0,0.7502705455,48,0,0.6444014311,1,0
0,0,0,Bounded Rationality and Organizational Learning,None,https://www.jstor.org/stable/2634943,1981,Organization Science,10.2307_2634943,0.7069726586,12,0,0.6713240147,7,0,0.6310677528,4,0
0,1,0,Building a Pathway to Cooperation: Negotiation and Social Exchange between Principal and Agent,"This paper examines contracting between a principal and an agent from the perspective of both social exchange theory and rational choice theory. Two experiments were conducted that tested competing predictions from the two theories. The first study examined effort decisions made by an agent under a series of contracts that varied in social context and compensation structure. The second experiment examined the negotiation of a compensation scheme between a principal and an agent and the agent's subsequent contract fulfillment, to test the mediating effects of verbal communication between parties on contracting and contract fulfillment. Both studies yielded results consistent with social exchange theory. Exchange theory appears to provide a better basis for deriving principles of organization design than rational choice.",https://www.jstor.org/stable/20109858,2006,Administrative Science Quarterly,10.2307_20109858,0.7045781016,5,0,0.7106922865,175,0,0.6198275089,12,0
0,0,0,Business as a Vocation,"The honest delivery of sound-quality goods and services in exchange for money is an essential part of any society and can be a vocation, depending on the approach to the task, and the values that shape how it is done. Businesses can develop civilised communication with customers and between workers of all sorts, as well as trustful relations, contractual or otherwise, across religious, ethnic and national boundaries. Where governments deviate from accepted norms of behaviour, cooperative interbusiness relations provide an alternative to an isolationist and exclusionary sanctions regime. Responsible business activities build a private sector not dependent on government; sanctions destroy this private sector and concentrate economic power in the government and its cronies. Business engaged in such efforts should subscribe to principles such as those of the UN Global Compact and report openly on how the principles are applied. The application of such standards demonstrates in practice that eschewing corruption and establishing sound work practices are in fact good business, leading to change.",https://www.jstor.org/stable/jcorpciti.55.9,2014,Journal of Corporate Citizenship,10.2307_jcorpciti.55.9,0.7216153145,2,0,0.6702708006,17,0,0.6069984436,1,0
1,1,0,"CADRES, THE FIRM, AND THE ENVIRONMENT",None,https://www.jstor.org/stable/41103756,1971,International Studies of Management & Organization,10.2307_41103756,0.7340855002,8,0,0.7343759537,28,0,0.6575974822,26,0
1,1,0,CREATING AND MANAGING INTERORGANIZATIONAL LEARNING NETWORKS TO ACHIEVE SUSTAINABLE ECOSYSTEM MANAGEMENT,"Effective and sustainable ecosystem management is becoming a vital societal issue. Increasingly, there is a growing mandate among all sectors of society—public, governmental, business, civic, and environmental—to become collaborative stakeholders in dialogues about the management of ecosystem resources. What has been missing, however, is an explicit analysis of interorganizational networks for sustainable ecosystem management as emerging learning organizations. This article demonstrates the explanatory and diagnostic power of applying the concepts of virtual learning networks to sustainable ecosystem management to guide stakeholders in cocreating a shared conceptual infrastructure for generative learning, consensus building, and collaborative decision making. Related dynamics of collaboration and power and the diffusion of rules and practices are also explored. Next steps are indicated for further development, demonstration, and documentation of the applicability and utility of this model to sustainable ecosystem management.",https://www.jstor.org/stable/26161906,2007,Organization & Environment,10.2307_26161906,0.7120244503,49,1,0.7610616088,177,1,0.676101625,27,0
0,0.5,0,City-County Consolidation Issues in Colorado: The GRIP Studies,"The productive opportunities for intergovernmental management are often underscored by attempts at consolidation. This article explores the limits of local consolidation, tracking a series of studies and examining options. Particular attention is directed to political constraints.",https://www.jstor.org/stable/3380668,1991,Public Productivity & Management Review,10.2307_3380668,0.7211253643,3,0,0.7013248801,13,0,0.6495561004,0,0
1,0,0,Clothes Make the Person? The Tailoring of Legitimating Accounts and the Social Construction of Identity,"We empirically explore the legitimating accounts for and against policies precluding workplace discrimination against gay, lesbian, bisexual, and transgender people, focusing on how agents working at both the national level and within organizations use broader cultural accounts in building their legitimating accounts in local settings. The diffusion perspective in institutional theory has portrayed how agents import ""ready-to-wear"" cultural accounts. In contrast, translation theory depicts how agents interpret and adapt cultural accounts as they fashion them into legitimating accounts for a local setting. An alternative would theorize accounts that are neither strictly borrowed nor idiosyncratically tailored. We advanced a third perspective, drawing on frame analysis as it is used in social movement theory. Framing theory attends to both the importance of cultural building blocks and the embedded ways in which agents relate to and shape systems of meaning and mobilize collective action to change social arrangements. We find that legitimating accounts are intertwined with the construction of social identities, which serve to legitimate, on the one hand, an account maker's participation in the discourse and set of claims, and on the other hand, the involvement of proponents and crucial audiences. We suggest that the mobilizing potential of legitimating accounts rests in part on their messages becoming ""autocommunicational,"" so that listeners identify themselves with the message.",https://www.jstor.org/stable/3086073,1998,Organization Science,10.2307_3086073,0.8145365715,222,2,0.6799768209,16,0,0.6261644363,22,0
0,0,0,Commitment on the Board: A Model of Volunteer Directors' Levels of Organizational Commitment and Self-reported Performance,"This article proposes and tests a model that examines the relationships between an individual's experience and role as a member of the board of directors for a non-profit organization, the director's level of commitment to the board, and the director's self-reported performance. Results indicate that directors having leadership roles show higher levels of continuance commitment, affective commitment and better performance than directors who have not served in a leadership role. Greater tenure on the board not only has a positive effect on affective commitment, but also on self-reported performance. Directors who assess the performance of their board highly, compared to those who have lower assessments of their board, have higher levels of affective commitment but lower levels of both continuance commitment and performance. Additionally, both affective and normative commitment are positively linked to director performance.",https://www.jstor.org/stable/40604465,2004,Journal of Managerial Issues,10.2307_40604465,0.7091086507,27,0,0.7281051278,27,0,0.6421285868,13,0
0,0,0,Community Enterprises—An Institutional Innovation,"Management research has focused on for-profit firms. Recently Wikipedia and Linux have emerged that we call Community Enterprises. They are not-for-profit organizations producing innovation resources and making them freely available. They collide with firms, which aim at acquiring control of resources. Although contributing substantially to the economy, they suffer from not being able to quantify their contributions adequately. We analyze them as aliens in the market economy and to the theory of the firm, discussing which measures must be applied to ensure their activities, and which assumptions must be revised to encompass their potential as a source of economic value.",external-fulltext-any,2012,Managerial and Decision Economics,10.2307_41682548,0.7183389068,41,0,0.7406135798,67,0,0.6714317203,9,0
1,0,0,Comparative Cause Mapping of Organizational Cognitions,"Increasingly, thoughtful managers recognize the role of knowledge and learning in corporate action and performance. Concurrently, a new field, management and organization cognition (MOC), has emerged producing useful insights and findings. Thus far, empirical studies have largely focused on single cases or actors, using often archival data and sometimes ambiguous methods. To advance the field will require pragmatic tools for eliciting data on thinking in real organizations and for conducting rigorous and more comparative studies of management and organization cognitions. This paper describes a method for comparatively studying real-life managerial thinking, defined here as the respective manager's beliefs about key phenomena and their efficacy links in their strategic and operative situation. The applicability of such a definition will depend on the requirements of research at hand. The payoff is that, thus defined, key elements in managerial and organizational cognitions can be usefully captured by cognitive mapping, an established approach in MOC research. The approach contains, first, a method for eliciting comparison-enabling interview data of several subjects. Then, using researcher-based, interpretive standardization of the individual natural discourses, databases of standard concepts and causal links, constituting the cause map elements, are distilled. This facilitates a text-oriented description of the thinking patterns of single actors like managers or organizational groups, which can be used in traditional-type mapping studies, which typically assume unitary or quasi-unitary actors. However, the method is intended for comparative analyses, e.g., for pinpointing the cognitive differences or similarities across organizational actors or for constructing and comparing groups, assumed cognitively homogenous. Also, it is applicable for longitudinal studies or aggregated, e.g., industry-level, descriptions of MOC. A PC application is available for the technique, although many of the processing tasks are amenable to general-purpose relational database software. The paper presents a study case comparing the cognitive structures of managers in two interrelated industries in terms of their concept bases and causal beliefs. The objective was to understand the substance of management thinking, as well as the formative logic behind how managers come to think in the shared ways. It is shown that patterns of industry-typical core causal thinking, manifestations of a dominant logic or recipe, can be located, operationalized and comparatively analyzed with this method. Substantively, the contents of management thinking are typically products of complex long-term mechanisms. These consist, first, of organizational problem-solving, recurrently facing a specific, adequately stable constellation of strategic tasks and environment elements, similar within industries and systematically different across them, and, second, of various social processes, which directly transfer and influence management thinking. The paper concludes with discussing the cause mapping method and suggests some options for further studies.",https://www.jstor.org/stable/2635134,1991,Organization Science,10.2307_2635134,0.7007451057,11,1,0.6949296594,26,0,0.6278697848,7,0
0,0.5,0,Comparing the Resource-Based and Market-Based Views of the Firm: Empirical Evidence from Czech Privatization,"The recent privatization of state-owned enterprises in the Czech Republic forms a natural experiment to test and compare the predictive ability of the resource-based view (RBV) against the market-based view (MBV) under conditions of great change. It has been recognized in the literature that, under normal stable circumstances, a firm's internal resources and its external market power are fundamentally intertwined. Consequently, it is difficult to identify the relative roles of these two theories in explaining expected firm performance and firm value. However, when market conditions are in a state of flux, as in the case of the Czech Republic in 1992, we expect the firm's resources to be the primary determinants of firm value. In order to test this notion, an RBV model was developed, based on a set of firm features reflecting the rare and valuable ability to compete in the emerging capitalistic economy (as opposed to the currently prevailing bureaucratically planned economy). A contrasting MBV model was also developed, highlighting the role of market power in this regard. These models were assessed in a cross-sectional sample of 988 Czech firms undergoing privatization. The empirical findings show that the RBV-driven variables are remarkably better at explaining share values of Czech firms in the period of privatization than MBV-driven variables. These results underscore the role of firm resources as a primary determinant of firm value in rapidly changing environments.",https://www.jstor.org/stable/20060545,2003,Strategic Management Journal,10.2307_20060545,0.6996003389,12,0,0.7295947671,59,0,0.6955361366,13,0
0.5,0,0,Conference Paper Sharing Among Academicians: Calculative and Normative Aspects of Rational Choice,"Based on rational choice theory, which describes an individual as a rational decision maker, we make one of the first attempts to explore the underlying motivational processes involved in on-line conference paper sharing among academicians unknown to each other. A questionnaire-based scenario study conducted on 530 management conference presenters supported the hypothesis that the decision to share a conference paper is both a calculative and normative choice. Analysis demonstrated that academicians calculate the benefits and costs of sharing within the context of dyadic exchanges, but they also follow the social norms of sharing, thereby recognizing the context of generalized exchange. In particular, academicians have more intent to share when they perceive the more general benefits of sharing and the stronger social norms of the academic community that encourage sharing. They have less intent to share when the paper type is conceptual. A subsequent examination of actual sharing behavior for two of the four initial experimental conditions generally supported our findings. Theoretical and practical implications of these findings are discussed.",https://www.jstor.org/stable/25682449,2010,Academy of Management Learning & Education,10.2307_25682449,0.7036361098,156,0,0.7048661709,65,0,0.6138908267,3,0
0.5,0,0,Configuring Expert Knowledge: The Consultant as Sector Specialist,"This study defines an aspect of consultant knowledge that provides credibility without claiming unrealistic status for a field like consulting. Our focus is the ""sector knowledge"" that consultants accumulate which derives from repeated assignments in the industrial sector in which the client organization resides. This has been under-researched partly because of an emphasis on knowledge as technique and method. But knowledge configured around the sector enables consultants to play the role of the outside expert and draw on a language and experiences held in common with the client. The paper explores the role of consultants as sector intermediaries through a case study of contemporary management consulting in a UK local authority. We see ""the sector"" as an alternative type of knowledge formation salient for a client-centered occupation like consulting. We also explore sector knowledge as a negotiated setting and dispel overly simple notions of know-how being ""brought to"" the client.",https://www.jstor.org/stable/20542519,2008,Journal of Organizational Behavior,10.2307_20542519,0.7478284836,47,0,0.7293540239,18,0,0.6550377011,26,0
0,0,0,"Confusions, Contexts, and Foundations for Understanding Advertising Regulation as Related to the Research of Jean J. Boddewyn","As advertising regulation entered a phase of effective and strong government focus four decades ago, many studies published in business journals responded with consumer research inspired by those regulations. After businesses organizations established or increased their own self-regulatory activities, business faculties around the globe for the most part overlooked it or simply presumed it would rank as a ""strong"" force in consumer protection. Into this void, Jean J. Boddewyn provided comprehensive studies of advertising regulation and self-regulation that conceptualized, described, and analyzed these activities in the legal and cultural contexts of many countries starting in 1979.",https://www.jstor.org/stable/20798263?seq=1#metadata_info_tab_contents,2011,International Studies of Management & Organization,10.2307_20798263,0.7274067402,8,0,0.663341403,35,0,0.6356121898,4,0
1,0,0,Connecting Developments in Corporate Human Management Thinking to the Capability Approach as Used in International Development Research,"This paper offers Amartya Sen's capability approach as a framework for understanding and evaluating Human Resource Development activities in larger organizations, specifically transnational corporations (TNCs). There is a growing literature on international human resource management targeted at people studying management in large organizations which has encouraged an element of cultural sensitivity in HR practices. This paper is concerned with demonstrating how the capability approach can help link the world of work to wider socio-economic and citizenship development. Human exploitation (more negative) and raising returns to human capital (more positive) are compared to the capability approach as models for understanding the impact of human resource management activities. For the Capability Approach, it is important to take into account the potential impact of HRD on people working for a TNC and on their wider well-being outside the TNC. A case study of TNCs in Ghana is used to explore how the capability approach can be applied in practice. The paper concludes with some reflections on how the approach may help provide a conceptual framework for the global discourse on TNCs as potential developmental agents.",https://www.jstor.org/stable/41783715,2012,Management Revue,10.2307_41783715,0.7080161572,28,0,0.6988754869,8,0,0.6322764158,2,0
0,0,0,Control System and Task Environment Effects on Ethical Judgment: An Exploratory Study of Industrial Salespeople,"The objective of this research was to determine the effects of a firm's control system and dimensions of the work task environment upon ethical judgments made by salespeople. Industrial field salespeople are likely to encounter ethical conflicts on a daily basis in their dealings with customers, competitors, and their own management. How they resolve such conflicts is believed to be a function of both individual characteristics and factors in the situation. This study focuses on situational factors in the form of organization design variables, particularly control system and task environment. The firm's control system includes its method of monitoring, supervising and compensating salespeople. The study develops fourteen ethics-related selling scenarios and assesses, via projective questioning, how 446 salespeople would react to them. Findings indicate that organization design does influence the behavior a salesperson considers appropriate to cope with ethical conflicts. In particular, salespeople operating under a more bureaucratic, input-based control system advocate more ethical behavior than do salespeople operating under a more output-based, laissez-faire control system. Also, salespeople who perceive the market to be competitive recommend less ethical behavior. However, the proportion of salary versus commission in the salesperson's compensation system does not have an effect on response. Differences are also discovered with respect to the salesperson's seniority, rank, and certain features of the task environment.",https://www.jstor.org/stable/2635083,1988,Organization Science,10.2307_2635083,0.7259364724,18,0,0.7149243951,110,0,0.6205737591,13,0
